row_id	Combined.Q.value	Q.value.Significant.Count	Combined.P.value	P.value.Significant.Count	P.value.Significant..Up..Count	P.value.Significant..Down..Count	Mean.Statistic	RENCA.CTL.LAWSON..Gene..Statistic.Value	EMT6.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.LAWSON..Gene..Statistic.Value	X4T1.CTL.LAWSON..Gene..Statistic.Value	CT26.CTL.LAWSON..Gene..Statistic.Value	MC38.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.KEARNEY..Gene..Statistic.Value	MC38.CTL.KEARNEY..Gene..Statistic.Value	B16.CTL.PRFKO.KEARNEY..Gene..Statistic.Value	MDAMB231.CART.HER2.KEARNEY..Gene..Statistic.Value	MC38.NK.KEARNEY..Gene..Statistic.Value	MC38.CTL.PD1.KEARNEY..Gene..Statistic.Value	MC38.CTL.IgG.KEARNEY..Gene..Statistic.Value	MART1.CTL.LIBA.VRED..Gene..Statistic.Value	MART1.CTL.LIBB.VRED..Gene..Statistic.Value	K562.NK1_1.PECH..Gene..Statistic.Value	K562.NK2_5.PECH..Gene..Statistic.Value	RENCA.CTL.LAWSON..Gene...log.P.value.	EMT6.CTL.LAWSON..Gene...log.P.value.	B16.CTL.LAWSON..Gene...log.P.value.	X4T1.CTL.LAWSON..Gene...log.P.value.	CT26.CTL.LAWSON..Gene...log.P.value.	MC38.CTL.LAWSON..Gene...log.P.value.	B16.CTL.KEARNEY..Gene...log.P.value.	MC38.CTL.KEARNEY..Gene...log.P.value.	B16.CTL.PRFKO.KEARNEY..Gene...log.P.value.	MDAMB231.CART.HER2.KEARNEY..Gene...log.P.value.	MC38.NK.KEARNEY..Gene...log.P.value.	MC38.CTL.PD1.KEARNEY..Gene...log.P.value.	MC38.CTL.IgG.KEARNEY..Gene...log.P.value.	MART1.CTL.LIBA.VRED..Gene...log.P.value.	MART1.CTL.LIBB.VRED..Gene...log.P.value.	K562.NK1_1.PECH..Gene...log.P.value.	K562.NK2_5.PECH..Gene...log.P.value.
STIL	1	0	0.000583263770225424	5	4	1	0.0545507472214942	0.17	0.89	-0.71	1.75	2.44	0.18	-0.331032416269726	-1.8271448057533	-1.52204422415701	0.895761792457708	-2.16065499278721	2.93101175191431	-2.3016662657803	-0.5669	0.19425	0.812264283886343	0.0835175792545853	0.103395081162864	0.367513695920206	0.316073800810223	1.31224276359085	1.77093587101626	0.451621426925199	0.0738858229874798	0.807001179237284	1.18775459103657	0.3444125050064	1.08306763596347	2.11768855677917	1.3491910182171	0.860089444124317	0.214912298252064	0.274434782889886	1.55150523055769
ACSBG2	0.999999984910134	0	0.0659319434327076	4	4	0	0.215191340965374	0.15	2.3	1.06	0.69	2.45	2.36	-0.975887938243287	-0.655571294819444	0.611875700154699	-0.218473761293571	-0.137114868634807	-1.86247617962431	-1.23825911069145	-0.11458	-0.21598	-1.65713591210036	1.11185616166389	0.0920506845183375	1.69485549896138	0.516683856767357	0.248101629746728	1.78290864125727	2.46628656622947	0.37703380686439	0.0768346086336623	0.230790531518351	0.0718582547769728	0.15568926003661	0.941504599441588	0.235215706153163	0.146161911969019	0.200542275780519	0.445903788264248	1.36291149459906
SWI5	0.99999999510497	1	0.042487042923186	4	4	0	0.629959994106909	0.12	3.5	2.28	0.84	1.36	-2.03	-0.948215024393943	2.96532837448548	0.721275545034933	-0.216317845063009	1.8884914847858	-1.22048783064707	1.00944764156403	NA	NA	-0.669086972051696	1.10888452610293	0.0805326052067495	3.25177505844693	1.60877745791813	0.366111000373602	0.73238037055922	1.04098817394066	0.37703380686439	1.93633697663584	0.260340730582456	0.0718582547769728	0.352060415548761	0.549157428210248	0.307787201731347	NA	NA	0.0821596196793116	1.36467509987181
RAB8B	0.999999940659038	0	0.000117775050777416	4	4	0	0.267187601307078	-0.27	-0.03	-1.86	0.92	1.2	-1.33	1.37728548846808	3.13646130558938	-0.829396643805899	-1.4496505210861	-1.42009508840534	-1.52722126580352	1.70340661837072	0.74201	0.99944	2.8107511323205	0.369198196572503	0.068854666980621	0.148481319349649	1.21595696893316	0.419709134654156	0.617143927934336	1.26383343139558	0.410492257661444	2.17373036061798	0.59287544528753	0.710248237290574	0.625970802100356	0.710237686632808	0.582682213710123	0.405552199388267	1.62495855832707	1.31468628649351	1.85103729481495
EIF5B	0.999999905163016	0	0.357473608816809	4	4	0	0.634284640264301	-0.26	1.14	0.77	-0.17	2.79	2.22	0.692282400926213	-0.380519263325473	-1.18930415729617	0.116772924567854	1.58546818452887	-0.349412034214236	0.696684917063051	0.92219	1.1517	0.803994762181379	0.242981150061635	0.0590976950265881	0.587738072930726	0.34520443701089	0.149840696689008	2.18520347320101	2.3012258416252	0.0738858229874798	0.0768346086336623	0.922122724663788	0.0718582547769728	0.323986138895147	0.0204095215945821	0.145606234452116	0.853128096914261	1.70974273060548	0.273046480211203	1.50055857455305
GRWD1	1	0	0.00117108329148196	4	4	0	0.0743937663397843	-0.25	2.65	0.07	2.27	1.87	-0.79	-0.682947527682985	-0.673483095026215	-1.53064157755918	-0.865435141602751	-1.89935359896508	-1.95299658372268	0.809443655490555	0.57817	1.2388	-1.62937338261836	2.05251127946303	0.0541552225329659	2.11239481825265	0.0543851903297389	1.88898408202566	1.15553776459478	0.826861032693727	0.0738858229874798	0.0768346086336623	1.2162279012926	0.0718582547769728	1.08306763596347	0.941504599441588	0.25954475565393	1.73006697403219	3.13168478637439	0.394803624916289	0.95790014752215
LRRC47	0.999999999802582	0	0.0207371639547697	4	4	0	0.676579504901078	-0.21	1.2	-0.19	1.99	-1.07	1.2	1.8638127829063	1.62723121730536	0.303852850775721	-1.89718140624301	-1.09787288402369	1.42115398015582	1.95616262312292	-0.4491	0.63947	3.31773666041929	0.89658575889961	0.0475955720880138	0.634862423973337	0.0376153938974225	1.57277678187326	0.524343667469248	1.36022730897637	0.617056215227781	0.315775836293648	0.0892725763237164	1.06546692033761	0.483557925667491	0.355112761968405	0.666608178638381	0.258856283152261	0.215932162762853	1.65554788569922	1.4867397861061
SPATA2	0.999898884635483	1	0.000436946428828249	5	4	1	0.864521886385517	-0.16	3.53	0.78	-0.62	1.79	1.23	-0.83137821830759	1.47393163167669	0.396711796736033	-0.541765588398977	4.43705027222301	2.34056861561499	3.92928165255126	-0.5235	0.42848	-1.38949592239218	-1.57301217114945	0.0415935500816752	3.29777592306881	0.350457180262075	0.321658465373646	1.07758124792599	1.37994078086763	0.0738858229874798	0.315775836293648	0.0892725763237164	0.0718582547769728	4.68868492967897	0.80465263434735	3.85344215025348	0.226089279767912	0.374605226133729	0.214493340271922	2.73940517967933
NRD1	1	1	0.00320144451417503	4	4	0	0.989100411874104	0.04	1.92	3.04	0.67	6.95	-0.11	0.171284585931506	1.82769059794356	1.01807987186207	-0.558035709525559	-1.39958375969692	0.280518153313187	-1.22291977166473	-0.20918	-0.70433	2.79802583451591	2.30315719918074	0.0415935500816752	1.30580780089368	2.71460968896611	0.239084717534087	11.2615275084042	0.555406723204891	0.0738858229874798	0.315775836293648	0.356959095342526	0.0718582547769728	0.60292372862684	0.0904169680566778	0.229867209822834	0.167356987644556	0.665184487493788	1.30503873851962	0.878036581137915
SUCO	0.999999999994555	0	0.0662640936703145	4	4	0	0.160793052844574	-0.09	1.95	2.55	1.37	-0.89	2.16	-2.12154458628926	-0.073560628662369	-1.45997116103566	-0.920675253233801	1.02217094461168	-0.238181919226079	-0.854875635893376	-0.48987	-0.41169	0.164166591970567	1.06751354611606	0.0250564098723256	1.33297448388538	2.00491094912846	0.920079198872634	0.421656457539561	2.2325368419258	1.23474907660804	0.315775836293648	1.12766061950104	0.0718582547769728	0.111827276729408	0.0204095215945821	0.10555424080682	0.371345465149241	0.597996690930295	0.0140589282401503	1.38730533467262
PYROXD1	1	0	0.00116425921590909	7	4	3	0.263854689168735	-0.11	1.32	0.5	NA	2.81	2.05	-1.24448803574979	-2.41379827893128	-1.82927781745467	0.00757008969101624	-2.35856392002713	1.89317951986465	-0.794473208293095	0.92258	0.48709	0.895949004143511	2.34976236262529	0.0250564098723256	0.734212771557733	0.217506404146465	NA	2.20673780074106	2.12335721152071	0.490684509815341	1.46047097826996	1.43726776571081	0.3444125050064	1.46374536165189	0.468920142823097	0.0946655926474692	2.15649314832639	1.31693494161709	0.0821596196793116	0.864489861343003
BRPF1	1	3	1.54738721815259e-07	4	4	0	0.729225293847319	-0.09	6.38	-1.08	6.16	5.45	0.04	-2.05492758118083	-0.547638715821791	-1.27990087464066	-1.31059686191505	-0.125535022986923	0.880663459370429	1.60770410091234	-0.54608	-1.0675	-0.216112572293476	0.196754063960387	0.0250564098723256	9.56800522149726	0.570135023853986	9.30374295298985	7.08320441107959	0.422084350919111	1.23474907660804	0.0768346086336623	0.989385445097689	0.605496833423267	0.15568926003661	0.21342750457902	0.519445006246093	0.512169003516004	0.789520957354752	0.0140589282401503	2.00411746880452
FAM109B	1	0	0.38468735854423	4	4	0	0.286482067849433	-0.06	-0.99	-0.74	0.61	-0.99	0.15	-0.895275188935268	2.79895677474809	-0.379683997957463	-0.254071915210814	0.291250163099473	0.870220344380068	-0.802022401651527	1.9188	-0.71248	2.97346290153023	1.08103847343757	0.0115150839122978	0.497008927270836	0.339022408846457	0.196251535773911	0.481895538952631	0.436927538194187	0.346414571570101	1.41939345951354	0.278858542790046	0.3444125050064	0.0311295347289854	0.21342750457902	0.0946655926474692	1.62031384809305	0.345072998917857	1.54752119937279	1.37961295161159
AP2S1	1	1	1.47434401056663e-10	6	5	1	0.774761908267991	9.86	1.69	-1.02	0.14	3	1.05	-0.601030007517012	-1.14947541161447	-1.25235647138923	1.14136034404036	-2.11539847110785	-1.28561345101188	-0.774322671305683	1.0976	1.1754	3.06594944340588	-0.851160862944269	22.1142484063574	1.07898583795348	0.525549400524362	0.0316475631759867	2.42066367237024	1.00800668151285	0.281495326162176	0.807001179237284	0.971097198801215	0.3444125050064	1.08306763596347	0.56880657649376	0.085338248833353	1.56693456600852	1.97053505336176	1.591861195172	2.02716686015177
ZCCHC14	1	4	6.85686401892655e-14	5	5	0	1.64295632997098	7.44	5.3	1.62	3.75	8.02	1.19	-1.63913090453491	-1.12313538469447	0.392809753911316	-1.96270897216389	-0.518456217432511	1.35695974992716	1.41902406578778	0.3217	-0.24494	0.672382846785226	1.93575267192098	12.8511148842389	6.7133887775996	0.957147838032627	3.98996775735281	14.8446026226752	1.35226976728136	0.869523590209719	0.54793062625703	0.0892725763237164	1.06546692033761	0.15568926003661	0.355112761968405	0.427703710353014	0.74610494286823	0.156542967022391	0.241482198630634	0.999763525265477
NXT1	0.543860265258352	5	1.14722649553028e-11	7	5	2	0.201841603640312	5.66	3.15	-0.77	4.03	3.83	-2.01	0.138683825447241	-0.720332985703506	-1.00076589803088	-1.51030349635663	-2.30683536327192	-0.771112925294794	-0.687829748827973	1.4479	0.51859	-2.28816352449714	-3.2785226215791	7.6817339106434	2.74650045805399	0.367083856206404	4.49909882349389	3.7097976170944	1.07827154537964	0.0738858229874798	0.0768346086336623	0.786715763575311	0.748912256127098	1.46374536165189	0.0822763031975901	0.0588647892837361	4.01019434906317	0.463138666925501	1.24174740159804	5.92448698730071
TAZ	1	1	3.69286255808024e-07	5	5	0	0.712287056167904	5.3	-0.54	1	2.9	3.08	-0.34	-0.725150021328167	-1.32040450591044	-0.710167938936563	0.452123520894115	-0.866638704091775	-0.447380988769064	-2.03340126156842	0.94353	0.68742	2.3812670335021	2.34768282106259	6.7942527234597	0.261398676854427	0.480562675647617	2.67072851578721	2.55338186522197	0.629402551891839	0.281495326162176	0.807001179237284	0.516728658920577	0.3444125050064	0.483557925667491	0.0422430408297453	1.12294462002789	1.84734480118271	1.4715332459438	1.07009882999752	0.865098984404965
MOGS	0.638076326879079	4	1.2353119353965e-12	7	5	2	0.711327829282446	5.07	3.4	-0.25	4.72	8.78	-1.22	-1.74319247197992	-2.30590394783052	-2.48676091849857	-2.04578020955437	0.369332370907816	-0.250888908435145	-0.640296278083544	2.1121	0.75828	-1.17944757611502	-0.994868962609144	6.28444538702712	3.09694642227126	0.0850888160959766	5.85010279411971	17.6705411455868	1.18018753826585	0.869523590209719	0.807001179237284	2.17025204455109	1.2186355722781	0.0396448536059628	0.0204095215945821	0.0279390951855404	2.04311634156064	0.891773343625071	0.164872442677719	2.15021860778037
RANBP2	1	2	2.63641640161462e-08	6	5	1	0.512598311505664	4.11	2.81	1.05	3.63	-1.23	0.25	-0.351357716503935	-0.587333122246714	-1.39105087493609	-2.15423177715667	-1.54295374166138	2.67342974797415	2.09111228182072	-1.3384	0.76851	-1.44721755971713	1.37366405802333	4.30633539124865	2.29774332041766	0.511326430644138	3.78037388236738	0.64479454097372	0.46372389130991	0.206046512664983	0.0768346086336623	1.07777992430291	1.28772492567068	0.70248344162291	1.79834549510987	0.666608178638381	1.52334223996884	1.53755707740933	0.26443249660829	1.22913035112585
SMG9	0.999921756647284	2	4.91978414827414e-05	5	5	0	0.961406773534839	3.73	4.79	-1.13	0.44	-1.07	0.27	0.278406930463427	0.305533315664755	-0.0461132315197709	-0.7474035552279	4.31034506275641	1.0083634765722	3.63909298686138	-0.69234	-0.47239	1.09089292644662	0.639527238075142	3.6198172356814	5.56661036753906	0.609763975656354	0.0930120153342933	0.524343667469248	0.470012622522591	0.0738858229874798	0.315775836293648	0.0892725763237164	0.179555704250727	4.68868492967897	0.21342750457902	3.32990802723389	0.381690358876568	0.303171998172626	0.364180882265364	1.64640181939817
PPP6R3	0.999987601309926	2	2.79683000126934e-05	6	5	1	1.00745906383692	3.49	3.53	2.94	1.19	-0.27	0.63	-0.142683687978611	3.25625578550489	0.479672900940129	-1.63205452685125	3.32556981156557	-0.5298152943949	0.59112003004896	0.64062	0.45893	0.384834549451977	-1.21564548305913	3.23116917094989	3.29777592306881	2.54706440738452	0.664943015539018	0.0648663594950508	0.616243187827961	0.170168365192305	2.23972947053557	0.0892725763237164	0.80015809999461	2.88945537956252	0.062109257621561	0.145606234452116	0.422473733714449	0.712041594139849	0.18589881726019	2.34488472305272
MTF1	1	2	7.47543975456709e-05	6	5	1	0.252393269712525	-3.22	2.06	0	3.39	-0.51	-1.5	-1.27711967405004	-0.60897652352058	-1.60795059297282	1.09764393524581	2.0033848157757	-0.326322984595167	-1.89328484085369	2.4406	2.4824	0.989333497622032	0.770977952461675	2.85232534147214	1.43961470581117	0.00111307674667436	3.39114097832706	0.211890776540381	1.1397024215866	0.509599317549746	0.0768346086336623	1.26446521903304	0.3444125050064	0.386600500005977	0.0204095215945821	1.12294462002789	2.71794462931629	2.92914974657243	0.321625555573061	1.56113802456663
NUP188	0.999995927869158	1	0.00023557342344655	5	5	0	0.872750238635786	3.21	4.84	0.47	2.48	1.84	3.2	-1.36422106600378	2.05191421630701	-0.638205373120083	-0.0205557993711801	1.75869104050843	-0.922745209119447	-2.17096259488512	0.21843	0.16602	-0.703892054415504	0.422280896908046	2.78896907060662	5.66715330837434	0.208786906251468	2.13369223575099	1.12893716775155	3.57487950533978	0.53859090438603	0.315775836293648	0.457357270035343	0.0718582547769728	0.352060415548761	0.128416165212542	1.12294462002789	0.0369823116264789	0.0910648350274001	0.0821596196793116	1.80695357046201
BAP1	0.4298974348867	2	1.19169495677951e-20	11	5	6	-1.20675331099032	3.15	-5.81	-3.25	2.12	-1.49	1.29	-0.95987128448099	-0.616779765817088	-3.34354257727615	-1.84429609701606	-2.30683536327192	-1.24497755709408	-1.97727990345858	1.0718	1.7479	-3.35853781375491	-3.69238592466571	2.7027039854658	8.23558889343228	2.75961508571843	1.72601228919102	0.82378112158371	1.43253869358269	0.37703380686439	0.0768346086336623	3.19017458056482	0.990274065607259	1.46374536165189	0.549157428210248	1.12294462002789	2.456316786927	3.50813425680395	2.62802383823568	7.04583957479807
ZEB2	0.999987269387588	2	0.00124508467831293	5	5	0	0.602414095105455	2.83	4.35	0.26	1.09	3.79	1.63	0.0328928933701932	1.38051543693454	-1.01438306904047	-1.55826686600963	0.574661869843166	-0.86696716632662	-0.713688207470652	-0.39358	0.047557	-1.95331737432873	0.755615099820932	2.2436773039707	4.68677195718221	0.127761413814525	0.587862920691469	3.65350780628806	1.70070325399254	0.0738858229874798	0.315775836293648	0.803043603511777	0.766673602961283	0.0695687394270297	0.114438919616569	0.0756037971750687	0.954442330863452	0.00955014342728228	0.74154229282971	1.57015149050191
TGFB2	1	0	0.00211876986434725	6	5	1	0.459469039211729	-2.57	-0.97	0.49	0.2	2.48	3.31	-1.24350988669124	2.76550921081404	0.349412034214236	-1.1531227623354	-1.12355937172553	2.95007188652033	0.748398213161093	-0.76489	1.3883	0.268882635383941	0.685481707257931	1.95967890327932	0.484919626955395	0.217506404146465	0.0316475631759867	1.82250189728569	3.76022174512885	0.490684509815341	1.41939345951354	0.0892725763237164	0.160631943285923	0.483557925667491	2.11768855677917	0.22433414109874	0.451917829479404	0.835052627378158	0.0140589282401503	1.61578317373914
NKX2-5	0.999999997952125	0	0.0293200919306379	5	5	0	0.802890573151617	2.58	2.29	0.09	1.39	-0.39	1.98	0.926819998149075	1.13996711928618	0.4667203056558	-0.658339502589514	-0.977382143202518	2.69688232162962	2.35983631819392	-0.37267	-0.60322	-0.484910265806232	1.21543559226116	1.91383411814268	1.68769251749644	0.0624140957270488	0.957125245533816	0.165428949595868	2.0556666464672	0.0738858229874798	0.315775836293648	0.0892725763237164	0.0718582547769728	0.483557925667491	1.82125233554436	0.854915942140483	0.203571381074003	0.363221334032633	0.0821596196793116	1.30778838280637
NARS	0.99999962891247	0	0.0496486637204507	6	5	1	0.282287221830702	2.53	2.32	-1.13	0.73	3	1.19	-0.565490770805666	0.697451949943723	-0.184960522171025	-0.647111164664696	-2.10176347671357	0.598359624688908	-0.748597233597926	-0.78021	-0.013776	-0.741451051882216	0.646431416324407	1.86342245620635	1.71768298583436	0.614047207890142	0.27058956713733	2.42256787922504	1.34876265921847	0.0738858229874798	0.0768346086336623	0.0892725763237164	0.0718582547769728	1.08306763596347	0.15173057771227	0.0798087876030902	1.30888312891225	0.0619458397942	0.0821596196793116	1.43938082782029
SRSF7	0.999918405905378	1	8.17217873093986e-05	7	5	2	0.0610972493192107	2.44	3.92	-0.37	1.75	3.2	-0.25	-0.0985192336611252	-0.86718619312299	-1.4490271523809	-1.7406097923782	-2.6978160326428	-0.779101375394793	-1.0591312715179	0.20548	-0.97003	-0.812124841991283	0.616719131516572	1.75659444061413	3.92574880965933	0.123817710091124	1.31224276359085	2.72685950867496	0.603704578421921	0.0738858229874798	0.0768346086336623	1.12766061950104	0.88047894263837	1.93663249115218	0.083426253816975	0.201498689183179	0.282304538261953	2.33605420533642	0.0821596196793116	1.66164065966344
YARS	0.999999994348071	0	0.0112425819728484	6	5	1	0.348808567851087	2.08	1.51	0.25	1.92	0.26	1.22	-1.1155845697992	-1.09700318455083	-2.29081699992253	0.136659428428197	-0.290831751860332	-0.485164023213558	0.931258236049867	1.0319	0.49	0.66877345851515	0.710555059821712	1.36337124084045	0.917002628369178	0.123817710091124	1.47569599714643	0.115526481385228	1.37429834366978	0.0738858229874798	0.54793062625703	1.94472512168064	0.0718582547769728	0.15568926003661	0.05288112198333	0.307787201731347	2.92027622486008	1.02610126524133	0.0821596196793116	1.42929220125803
GIPC3	0.999999912647778	0	0.000179916811160905	5	5	0	0.368888709979933	2.02	0.52	2.07	-0.92	0.95	0.91	-1.2043353210572	-1.96643832537027	-0.835955389610349	-1.44771061493362	-0.866638704091775	-1.12691126505962	-0.325318540620678	4.3099	2.051	1.98079738675308	0.152718843649294	1.31820930272677	0.0983810266939777	1.39429146745698	0.471526007382314	0.450513437511802	0.86616031407015	0.490684509815341	0.807001179237284	0.594892487049345	0.710248237290574	0.483557925667491	0.40153079080933	0.0279390951855404	2.04593607055831	1.93471912889725	0.84293512804958	2.04519949249421
IFNAR2	1	3	1.13239626142776e-13	5	5	0	1.92682920810214	1.99	5.47	1.97	4.89	10.9	-0.29	0.180194342204734	0.574070640378571	0.320908146735089	-1.56344484128724	2.28843846116664	-0.120180707729686	3.08106733318202	-1.4119	-0.26011	3.14601061216743	1.59104255091884	1.28442303420992	7.13169997344804	1.27114707177193	6.20494155587481	26.9585187156029	0.616243187827961	0.0738858229874798	0.315775836293648	0.0892725763237164	0.774658918713565	0.848058342788397	0.0204095215945821	2.35198760289297	0.681707050780805	0.325294976244561	1.65554788569922	1.13471282416404
EHMT2	0.999999831161837	0	0.00077922009651657	6	5	1	0.0928072123898014	-1.63	2.43	2.06	-0.18	2.57	-0.96	3.1196403102443	-1.97667834588731	-0.0447331628687271	0.0191518107417987	-2.16648689779949	0.733095802623004	0.306268790175599	-0.16549	-0.12096	-2.46478365865149	0.048697962048941	0.996844384706619	1.83527450450236	1.38849791543122	0.151756039388676	1.91833576195049	0.91095761061606	1.46153817450067	0.807001179237284	0.0892725763237164	0.3444125050064	1.08306763596347	0.21342750457902	0.0986669568819277	0.140915767624339	0.152069688734842	1.46726056372809	1.56292810236126
RPS26	0.999987828041457	0	2.71184943021778e-05	7	5	2	0.413489864627456	-1.09	2.38	1.69	1.6	-2.49	1.41	-0.223097016926247	3.02276097650764	-0.0334195747342476	1.21527820929461	-2.62087660619019	0.854695034830941	-0.80261032274723	0.48441	1.2123	-0.208882456189471	0.628769454820946	0.562132025747573	1.7848479873271	1.02540730155869	1.16608500339281	1.86347360136223	1.5197624120422	0.0738858229874798	2.08767482731036	0.0892725763237164	0.3444125050064	1.6746940758031	0.21342750457902	0.0946655926474692	0.999218972646504	3.42646700901149	0.0821596196793116	1.44228005991711
SLC25A20	1	1	0.00285549456502459	5	5	0	0.676617404879442	-0.85	2.46	3.55	0.12	2.86	1.53	-1.49865945548065	0.863723137756861	1.52515677097171	-0.588197105504529	1.21213684969882	-1.56902548870265	0.601750844268838	0.17034	-0.58642	0.57907287759062	1.12261745235149	0.399380872119023	1.87042034655781	3.56979783731122	0.0316475631759867	2.2579443987573	1.62100697762402	0.869523590209719	0.315775836293648	0.587587733214114	0.188336814457548	0.243088879735889	0.725288161486468	0.145606234452116	0.0553248990690347	0.523269786308921	0.230733996769171	1.35687218457995
NDC1	0.999998332824572	2	0.000928822753585393	6	5	1	0.506566590743238	-0.78	3.78	-0.72	4.86	1.22	2.38	-2.59163159959749	-0.10501992283622	-0.627670216617961	-0.646833049675287	-0.848283687540542	-0.663047707556653	2.79565910869573	-0.15844	0.07987	-0.482487043889467	1.11951616165293	0.3570750239881	3.68314077774687	0.331121276360415	6.13689235066908	0.63614420482662	2.49308580383656	1.73318350918117	0.0768346086336623	0.452880653839957	0.0718582547769728	0.394545847855213	0.0742363458496164	1.91584457735338	0.172010748993773	0.0301509411990741	0.0821596196793116	1.35876440154295
PGAP3	0.999999981879484	0	0.00149491791112557	5	5	0	1.0468640657008	0.78	-0.21	1.13	-0.3	-0.49	2.25	1.79870094100818	-1.11301962732891	0.862449884062125	-0.446965458368019	2.83608702347476	3.63197534406269	1.89592471728742	0.36472	2.0305	1.79403238467212	0.982283908043195	0.352678512803375	0.148481319349649	0.566089294692869	0.192522901352611	0.207949946038743	2.34941023301277	0.617056215227781	0.54793062625703	0.311037836716498	0.0718582547769728	1.36103500142937	3.27815362569178	0.666608178638381	0.120032963624613	1.73702712119463	0.696508093682928	1.43722988242783
NCKAP1	0.999999996423578	0	0.0248749185857977	6	5	1	0.341375096869924	-0.75	-2.17	-0.7	1.92	-0.82	1.15	-0.50656510175402	-0.720852939244133	-0.622732989687807	1.77818180661316	1.7687476290954	-0.960149457622711	-0.111272830131391	2.8696	-0.045756	3.36042023249102	0.363756297029194	0.336703763402511	1.39171423035064	0.316073800810223	1.49129128222982	0.397173186471274	1.32110889339355	0.206046512664983	0.0768346086336623	0.452880653839957	0.3444125050064	0.352060415548761	0.144056341552875	0.0279390951855404	1.48866486408994	0.0703256820514122	1.73489112182544	1.85568967503947
NABP2	0.999999971723933	0	0.00231617016057827	6	5	1	0.813549321155354	-0.67	2.67	0.6	1.87	2.34	1.3	0.265090169657311	-2.16008616288153	-1.96515759698926	2.61291357781165	2.27549921027939	0.33005288829524	1.25930552054579	0.24051	0.24351	1.61150361469678	1.00719723822565	0.272106826840774	2.13157765420152	0.269939766417676	1.4351867885151	1.65986117946087	1.43253869358269	0.0738858229874798	0.807001179237284	1.53568719121939	0.697535019489534	0.804239738413105	0.0904169680566778	0.427703710353014	0.0631897918996775	0.121041831466699	0.576632744820417	1.42268081879976
CNOT11	0.99830471168967	1	6.28917548434876e-05	6	5	1	0.87004768609215	0.42	8.38	0.68	0.76	3.26	1.3	-0.567403606751966	-1.02895674780743	0.0232385355189937	1.57537461621168	-1.08844206402371	1.04094731626193	0.276166742372916	1.8566	1.5914	-1.50280242662633	-2.18531170158954	0.198119585097882	16.1508366537861	0.308982991751047	0.310178713871602	2.82459899914439	1.43253869358269	0.228674170977361	0.0768346086336623	0.0892725763237164	0.3444125050064	0.0133981022445509	0.21342750457902	0.0894162639170603	1.83642123481123	2.09431742862488	0.286632607500912	3.66009482944671
DNAJB13	1	1	0.0362295640208115	5	5	0	0.651233663883807	0.28	0.22	-0.35	3.51	3.13	1.73	-0.913879817026345	-2.15219499090481	1.25005351241549	0.816314995518553	1.28798265803642	0.0569060938389539	3.03938714689618	-0.10224	-0.48726	-0.401027333306792	0.156930020557061	0.15397785388335	0.0284421618322418	0.113517508302907	3.60410446035062	2.6228962337574	1.80102699648923	0.37703380686439	0.807001179237284	0.430427655252714	0.3444125050064	0.270422200189767	0.0204095215945821	2.1825292583953	0.0731484306603871	0.384355008001179	0.0140589282401503	1.52731748303213
PFN1	1	1	4.35226872197499e-05	6	5	1	0.558353461874006	-0.23	NA	2.79	2.67	3.22	4.37	-1.56923152956294	-1.57587766159581	-1.71210131004547	-1.47608155449006	0.420582465435299	-1.28876441709848	0.15606726612961	0.84799	0.77706	0.754081975116722	1.33828361796924	0.0541552225329659	NA	2.342120933746	2.35895629495566	2.76174226904855	5.48669769902438	0.869523590209719	0.807001179237284	1.35223229166363	0.710248237290574	0.0476496405278568	0.575427362814528	0.0279390951855404	0.833451485261245	1.42770939384858	0.0821596196793116	1.24741947479016
SQSTM1	0.999998059570153	1	2.00980555507511e-05	5	5	0	1.13279078164794	-0.21	1.87	-1.37	-0.05	0.81	0.22	-0.567403606751966	3.73596053107004	-0.339012916230671	0.758486152114039	3.88626113068252	5.03175898750805	4.12795733530025	1.408	0.084865	-0.951205631994903	0.811776306317642	0.0475955720880138	1.25316984180729	0.777285520892859	0.111902865585262	0.357142672680252	0.46372389130991	0.228674170977361	3.4030067363065	0.228493710006971	0.3444125050064	3.76191850794154	6.31961091183579	4.18762791256999	1.24445289362958	0.0092483620279452	0.0821596196793116	1.53635947654688
CASP3	1	1	0.00177992040172193	5	5	0	1.09320614730136	-0.12	-1.12	3.56	1.82	2.41	-0.56	0.363702736072248	-0.341642432536276	0.79378604164418	0.677324641138062	1.13122595559657	1.72316882261143	2.4003187677801	2.3658	1.0982	0.501385276277775	1.88123469553901	0.0169608238288013	0.555743178365794	3.59267646249753	1.37805361867014	1.73454395111439	0.736807787066522	0.0738858229874798	0.0768346086336623	0.283708356428923	0.3444125050064	0.216206659455894	0.468920142823097	0.854915942140483	2.35409653964162	1.6996219351293	0.208658425484232	1.02021468304626
NOP58	0.999975963498234	1	0.00694100912981918	5	5	0	0.354211037455298	NA	1.97	-1.31	NA	5.65	1.74	-0.285736430408856	-0.93393000501659	-0.811985415885424	0.588614358029151	-1.68619628093484	1.51056232076627	-0.470832995418476	0.63709	0.41513	-1.2288714694005	0.237743555009324	NA	1.3557004939316	0.735743581584897	NA	7.5412810351959	1.81454947390875	0.0738858229874798	0.0768346086336623	0.578400857797619	0.3444125050064	0.757358185064551	0.355112761968405	0.0279390951855404	1.36095201086513	0.841155226365012	0.164872442677719	1.50210088529402
